date,open,high,low,close,volume
1984-09-07,0.4621,0.4728,0.4621,0.4621,170400
1984-09-10,0.4621,0.4728,0.4621,0.4621,107200
1984-09-11,0.4621,0.4728,0.4621,0.4621,4800
1984-09-12,0.4621,0.4728,0.4621,0.4621,10400
1984-09-13,0.4621,0.4728,0.4621,0.4621,31200
1984-09-14,0.4621,0.4728,0.4621,0.4621,12000
1984-09-17,0.4676,0.4784,0.4676,0.4676,25600
1984-09-18,0.4676,0.4835,0.4676,0.4676,108800
1984-09-19,0.4676,0.4835,0.4676,0.4676,40000
1984-09-20,0.4676,0.4784,0.4676,0.4676,81600
1984-09-21,0.5214,0.5321,0.5214,0.5214,404800
1984-09-24,0.5214,0.5321,0.5214,0.5214,104000
1984-09-25,0.5214,0.5321,0.5214,0.5214,60000
1984-09-26,0.5214,0.5321,0.5214,0.5214,41600
1984-09-27,0.5214,0.5321,0.5214,0.5214,12000
1984-09-28,0.5214,0.5321,0.5214,0.5214,29600
1984-10-01,0.5214,0.5321,0.5214,0.5214,187200
1984-10-02,0.5265,0.5373,0.5265,0.5265,16800
1984-10-03,0.5265,0.5373,0.5265,0.5265,10400
1984-10-04,0.5265,0.5373,0.5265,0.5265,200000
1984-10-05,0.5265,0.5265,0.5265,0.5265,0
1984-10-08,0.5265,0.5265,0.5265,0.5265,0
1984-10-09,0.5265,0.5373,0.5265,0.5265,800
1984-10-10,0.5265,0.5321,0.5265,0.5265,5600
1984-10-11,0.5265,0.5321,0.5265,0.5265,18400
1984-10-12,0.5265,0.5321,0.5265,0.5265,2400
1984-10-15,0.5321,0.5429,0.5321,0.5321,10400
1984-10-16,0.5321,0.5429,0.5321,0.5321,800
1984-10-17,0.5373,0.5480,0.5373,0.5373,32000
1984-10-18,0.5373,0.5480,0.5373,0.5373,14400
1984-10-19,0.5373,0.5373,0.5373,0.5373,0
1984-10-22,0.5373,0.5480,0.5373,0.5373,3200
1984-10-23,0.5429,0.5536,0.5429,0.5429,9600
1984-10-24,0.5588,0.5695,0.5588,0.5588,336800
1984-10-25,0.5751,0.5858,0.5751,0.5751,363200
1984-10-26,0.5695,0.5695,0.5588,0.5588,142400
1984-10-29,0.5588,0.5644,0.5536,0.5536,20000
1984-10-30,0.5536,0.5695,0.5536,0.5536,60800
1984-10-31,0.5588,0.5695,0.5588,0.5588,235200
1984-11-01,0.5644,0.5751,0.5644,0.5644,4000
1984-11-02,0.5644,0.5751,0.5644,0.5644,13600
1984-11-05,0.5644,0.5751,0.5644,0.5644,4000
1984-11-06,0.5644,0.5751,0.5644,0.5644,4000
1984-11-07,0.5695,0.5751,0.5695,0.5695,28000
1984-11-08,0.5803,0.5910,0.5803,0.5803,448800
1984-11-09,0.5803,0.5858,0.5751,0.5751,28000
1984-11-12,0.5751,0.5858,0.5751,0.5751,336000
1984-11-13,0.5751,0.5858,0.5751,0.5751,443200
1984-11-14,0.5803,0.5858,0.5803,0.5803,132000
1984-11-15,0.5803,0.5858,0.5803,0.5803,10400
1984-11-16,0.5803,0.5858,0.5803,0.5803,12800
1984-11-19,0.5803,0.5910,0.5803,0.5803,99200
1984-11-20,0.5858,0.5966,0.5858,0.5858,130400
1984-11-21,0.5858,0.5966,0.5858,0.5858,15200
1984-11-23,0.5858,0.5966,0.5858,0.5858,3200
1984-11-26,0.5858,0.5966,0.5858,0.5858,98400
